Date,Open,High,Low,Close,(High-Low),(Open-Close)
16-08-2017,9820.9,10047.77,9812.38,10029.79,235.39,-208.89
14-08-2017,9759.6,9822.25,9758.58,9785.99,63.67,-26.39
11-08-2017,9799.86,9799.86,9655.48,9714.24,144.38,85.62
10-08-2017,9865.49,9866.23,9757.44,9782.68,108.79,82.81
09-08-2017,9937.07,9939.68,9833,9862.73,106.68,74.34
08-08-2017,10111.18,10111.18,9923.37,9939.94,187.81,171.24
07-08-2017,10064.01,10108.17,10025.28,10076.52,82.89,-12.51
04-08-2017,10000.89,10060.18,9971.19,10031.56,88.99,-30.67
03-08-2017,10040.45,10057.38,9961.61,10008.46,95.77,31.99
02-08-2017,10120.62,10131.4,9999.23,10024.62,132.17,96
01-08-2017,10116.23,10132.63,10071.73,10101.69,60.9,14.54
31-07-2017,10203.73,10203.73,10077.7,10093.85,126.03,109.88
28-07-2017,10282.59,10285.9,10102.79,10195.16,183.11,87.43
27-07-2017,10249.88,10285.83,10147.13,10171.91,138.7,77.97
26-07-2017,10182.9,10234.71,10169.81,10223.03,64.9,-40.13
25-07-2017,10231.6,10239.48,10154.01,10165.43,85.47,66.17
24-07-2017,10147.08,10229.79,10114.25,10198.86,115.54,-51.78
21-07-2017,10178.68,10178.68,10055.76,10102.5,122.92,76.18
20-07-2017,10216.75,10227.15,10064.3,10100.44,162.85,116.31
19-07-2017,10106.74,10156.55,10037.23,10143.15,119.32,-36.41
18-07-2017,10118.49,10159.11,9857.87,9993.93,301.24,124.56
17-07-2017,10778.72,10779.84,10570.94,10645.86,208.9,132.86
14-07-2017,10840.79,10861.54,10764.47,10812.07,97.07,28.72
13-07-2017,10716.07,10854.32,10715.9,10829.76,138.42,-113.69
12-07-2017,10616.6,10729.46,10612.96,10661.31,116.5,-44.71
11-07-2017,10709.22,10721.49,10621.61,10638.79,99.88,70.43
10-07-2017,10727.02,10782.5,10638.33,10685.69,144.17,41.33
07-07-2017,10747.32,10750.94,10658.61,10687.15,92.33,60.17
06-07-2017,10681.53,10768.77,10643.75,10725.39,125.02,-43.86
05-07-2017,10715.28,10723.26,10631.54,10645.04,91.72,70.24
04-07-2017,10831.73,10834.73,10697.65,10711.69,137.08,120.04
03-07-2017,10800.75,10936.47,10726.09,10782.86,210.38,17.89
30-06-2017,10196.56,10446.03,10183.15,10428.17,262.88,-231.61
29-06-2017,10142.03,10238.37,10141.52,10199.67,96.85,-57.64
28-06-2017,10201.59,10202.69,10107.18,10125.52,95.51,76.07
27-06-2017,10216.51,10332.6,10184.68,10193.36,147.92,23.15
23-06-2017,10249.65,10252.81,10153.08,10210.81,99.73,38.84
22-06-2017,10267.96,10302.21,10218.2,10230.41,84.01,37.55
21-06-2017,10195.91,10290.15,10175.21,10267.98,114.94,-72.07
20-06-2017,10263.28,10275.04,10180.23,10193.68,94.81,69.6
19-06-2017,10185.35,10240.08,10172.34,10210.3,67.74,-24.95
16-06-2017,10083.11,10184.43,10083.08,10137.72,101.35,-54.61
15-06-2017,10135.7,10135.71,10052.37,10078.83,83.34,56.87
14-06-2017,10140.05,10143.17,10045.49,10064.94,97.68,75.11
13-06-2017,10116.73,10156.49,10088.24,10133.48,68.25,-16.75
12-06-2017,10150.91,10176.05,10069.64,10108.66,106.41,42.25
09-06-2017,10192.81,10244.57,10107.93,10145.73,136.64,47.08
08-06-2017,10239.1,10266.74,10203.78,10219.53,62.96,19.57
07-06-2017,10190.58,10285.11,10176.32,10238.72,108.79,-48.14
06-06-2017,10329.05,10333.45,10153.3,10168.7,180.15,160.35
05-06-2017,10244.55,10326.06,10222.22,10307.8,103.84,-63.25
02-06-2017,10237.03,10311.25,10189.85,10299.42,121.4,-62.39
01-06-2017,10135.36,10254.89,10102.97,10224.9,151.92,-89.54
31-05-2017,10101.82,10142.79,10031.09,10106.15,111.7,-4.33
30-05-2017,10133.48,10149.31,10035.07,10071.02,114.24,62.46
29-05-2017,9931.93,10220.07,9931.89,10170.66,288.18,-238.73
26-05-2017,9887.53,10092.05,9879.1,10015.9,212.95,-128.37
25-05-2017,9833.72,9893.96,9760.47,9841.86,133.49,-8.14
24-05-2017,9831.54,9853.75,9777.31,9806.99,76.44,24.55
23-05-2017,9912.76,9929.21,9811.62,9823.75,117.59,89.01
22-05-2017,9744.68,9940.14,9727.09,9924.68,213.05,-180
19-05-2017,9531.15,9839.93,9531.15,9627.43,308.78,-96.28
18-05-2017,9567.92,9574.6,9430.82,9451.31,143.78,116.61
17-05-2017,9621.62,9645.74,9548.24,9598.85,97.5,22.77
16-05-2017,9506.37,9628.8,9503.52,9615.31,125.28,-108.94
15-05-2017,9487.88,9558.6,9487.71,9521.77,70.89,-33.89
12-05-2017,9544.24,9546.92,9462.84,9474.3,84.08,69.94
11-05-2017,9538.02,9585.54,9496.54,9518.01,89,20.01
10-05-2017,9393.7,9531.55,9363.12,9517.44,168.43,-123.74
09-05-2017,9313.15,9382.45,9300.85,9348.21,81.6,-35.06
08-05-2017,9373.03,9410.48,9303.74,9311.6,106.74,61.43
05-05-2017,9473.45,9490.89,9360.25,9371.65,130.64,101.8
04-05-2017,9387.29,9502.75,9386.65,9486.19,116.1,-98.9
03-05-2017,9427.97,9444.97,9349.03,9384.73,95.94,43.24
02-05-2017,9420.88,9452.1,9367.09,9408.9,85.01,11.98
28-04-2017,9551.27,9551.27,9398.22,9412.29,153.05,138.98
27-04-2017,9566.79,9630.98,9508.15,9528.13,122.83,38.66
26-04-2017,9423.28,9629.24,9422.7,9597.24,206.54,-173.96
25-04-2017,9276.07,9421.39,9226.83,9405.8,194.56,-129.73
24-04-2017,9259.09,9265.6,9175.37,9251.56,90.23,7.53
21-04-2017,9395.56,9397.03,9192.63,9222.53,204.4,173.03
20-04-2017,9271.87,9323.08,9267.74,9313.1,55.34,-41.23
19-04-2017,9262.95,9279.57,9239.73,9262.11,39.84,0.84
18-04-2017,9313.09,9375,9225.48,9243.32,149.52,69.77
17-04-2017,9274.36,9340.69,9244.62,9273.01,96.07,1.35
13-04-2017,9351.72,9358.59,9289.94,9307.25,68.65,44.47
12-04-2017,9347.53,9407.15,9286.77,9351.67,120.38,-4.14
11-04-2017,9209.35,9362.82,9180.6,9352.67,182.22,-143.32
10-04-2017,9203.19,9234.04,9185.2,9208.98,48.84,-5.79
07-04-2017,9216.39,9226.95,9167.65,9184.81,59.3,31.58
06-04-2017,9310.29,9311.01,9215.72,9234.83,95.29,75.46
05-04-2017,9340.6,9349.3,9268.95,9308.3,80.35,32.3
03-04-2017,9289.03,9343.81,9249.11,9317.41,94.7,-28.38
31-03-2017,9309.66,9314.9,9240.11,9270.25,74.79,39.41
30-03-2017,9286.64,9332.7,9257.81,9304.13,74.89,-17.49
29-03-2017,9208.59,9287.34,9208.49,9271.38,78.85,-62.79
28-03-2017,9190.21,9232.39,9190.21,9217.94,42.18,-27.73
27-03-2017,9197.02,9230.61,9128.52,9199.71,102.09,-2.69
24-03-2017,9181.57,9243.39,9181.57,9202.39,61.82,-20.82
23-03-2017,9151.6,9236.35,9124.1,9169.17,112.25,-17.57
22-03-2017,9288.34,9304.16,9164.82,9178.58,139.34,109.76
21-03-2017,9243.34,9338.4,9220.29,9319.3,118.11,-75.96
20-03-2017,9234.76,9324.2,9161.44,9225.87,162.76,8.89
17-03-2017,9116.68,9330.01,9116.68,9206.63,213.33,-89.95
16-03-2017,8974.07,9027.62,8964.67,8989.87,62.95,-15.8
15-03-2017,8917.12,8991.32,8914.12,8949.95,77.2,-32.83
14-03-2017,8891.46,8970.1,8884.61,8933.88,85.49,-42.42
10-03-2017,8842.91,8853.82,8782.54,8793.36,71.28,49.55
09-03-2017,8843.1,8853.87,8788.09,8824.4,65.78,18.7
08-03-2017,8851.61,8858.63,8803.06,8821.46,55.57,30.15
07-03-2017,8876.66,8876.66,8781.09,8837.48,95.57,39.18
06-03-2017,8789.89,8849.86,8788.19,8829.26,61.67,-39.37
03-03-2017,8809.41,8809.41,8717.34,8783.79,92.07,25.62
02-03-2017,8949.35,8952.3,8805.29,8818.58,147.01,130.77
01-03-2017,8820.73,8935.58,8817.41,8914.32,118.17,-93.59
28-02-2017,8832.49,8838.91,8786.01,8799.89,52.9,32.6
27-02-2017,8853.9,8853.93,8720.72,8828.87,133.21,25.03
23-02-2017,8845.14,8872.18,8801.95,8839.94,70.23,5.2
22-02-2017,8879.14,8886.78,8802.14,8834.41,84.64,44.73
21-02-2017,8832.97,8855.89,8772.6,8845.49,83.29,-12.52
20-02-2017,8846.95,8850.42,8810.69,8828.03,39.73,18.92
17-02-2017,8837.45,8849.93,8759.86,8833.06,90.07,4.39
16-02-2017,8835.37,8859.38,8761.15,8800.82,98.23,34.55
15-02-2017,8883.02,8946.84,8856.25,8882.7,90.59,0.32
14-02-2017,8916.28,8944.02,8846.27,8876.01,97.75,40.27
13-02-2017,8955.05,8978.81,8834.61,8892.58,144.2,62.47
10-02-2017,8983.49,9006.41,8892.31,8916.14,114.1,67.35
09-02-2017,8941.22,8997.32,8878.66,8971.45,118.66,-30.23
08-02-2017,9013.73,9013.73,8883.05,8933.85,130.68,79.88
07-02-2017,8991.45,9226.88,8945.71,8969.03,281.17,22.42
06-02-2017,8899.77,9012.47,8899.77,8977.67,112.7,-77.9
03-02-2017,8893.08,8912.13,8818.59,8864.27,93.54,28.81
02-02-2017,8849.76,8977.87,8792.46,8873.29,185.41,-23.53
01-02-2017,8601.4,8813.75,8574.91,8806.35,238.84,-204.95
31-01-2017,8569.53,8611,8548.19,8567.58,62.81,1.95
30-01-2017,8569.08,8647.49,8555.82,8563.83,91.67,5.25
27-01-2017,8699.39,8756.91,8557.21,8574.14,199.7,125.25
25-01-2017,8625.22,8719.85,8603.21,8705.96,116.64,-80.74
24-01-2017,8574.73,8620.56,8535.16,8607.86,85.4,-33.13
23-01-2017,8502.23,8589.63,8490.6,8581.09,99.03,-78.86
20-01-2017,8490.12,8522.76,8479.5,8497.09,43.26,-6.97
19-01-2017,8462.42,8517.31,8436.87,8488.45,80.44,-26.03
18-01-2017,8462.42,8489.53,8436.87,8485.98,52.66,-23.56
17-01-2017,8345.89,8429.4,8344.98,8420.19,84.42,-74.3
16-01-2017,8346.54,8360.8,8300.79,8334.73,60.01,11.81
13-01-2017,8267.96,8358.46,8220.89,8340.97,137.57,-73.01
12-01-2017,8305.48,8324.83,8227.01,8241.13,97.82,64.35
11-01-2017,8297.7,8362.5,8297.7,8320.94,64.8,-23.24
10-01-2017,8254.93,8321.92,8248.78,8304.66,73.14,-49.73
09-01-2017,8197.7,8252.95,8188.39,8240.59,64.56,-42.89
06-01-2017,8278.27,8319.87,8184.21,8193.12,135.66,85.15
05-01-2017,8203.83,8278.29,8202,8259.97,76.29,-56.14
04-01-2017,8204.33,8238.64,8136.2,8200.69,102.44,3.64
03-01-2017,8140.87,8229.85,8112.98,8192.81,116.87,-51.94
02-01-2017,8126.7,8155.18,8084.49,8135.58,70.69,-8.88
30-12-2016,8028.65,8154.15,8014.45,8130.87,139.7,-102.22
29-12-2016,7960.34,8018.15,7908.66,7997.56,109.49,-37.22
28-12-2016,7908.67,8006.25,7895.13,7952.75,111.12,-44.08
27-12-2016,7718.08,7915.76,7695.39,7904.67,220.37,-186.59
26-12-2016,7710.75,7723.04,7653.37,7708.24,69.67,2.51
23-12-2016,7753.24,7758.18,7678.4,7713.8,79.78,39.44
22-12-2016,7775.87,7789.97,7728.98,7753.53,60.99,22.34
21-12-2016,7867.77,7877.59,7771.92,7787.1,105.67,80.67
20-12-2016,7863.16,7902.06,7857.26,7862.04,44.8,1.12
19-12-2016,7911.82,7911.82,7848.1,7858.84,63.72,52.98
16-12-2016,7936.91,7955.98,7873.34,7880.21,82.64,56.7
15-12-2016,7994.09,8021.99,7908.6,7933.5,113.39,60.59
14-12-2016,8066.51,8101.33,7976.98,7997.34,124.35,69.17
13-12-2016,8024.28,8084.81,8009.38,8063.84,75.43,-39.56
12-12-2016,8124.52,8124.52,8006.67,8016.01,117.85,108.51
09-12-2016,8087.19,8160.48,8061.59,8113.6,98.89,-26.41
08-12-2016,8000.62,8106.32,7978.27,8071.6,128.05,-70.98
07-12-2016,8014.29,8039.86,7939.33,7952.39,100.53,61.9
06-12-2016,8065.13,8071.39,7992.11,8001.32,79.28,63.81
05-12-2016,7989.55,8082.8,7954.76,8063.37,128.04,-73.82
02-12-2016,8081.86,8081.91,7945.89,7954.88,136.02,126.98
01-12-2016,8076.61,8129.02,8051.12,8085.6,77.9,-8.99
30-11-2016,8019.44,8097.76,7993.05,8070.77,104.71,-51.33
29-11-2016,8064.62,8090.19,7991.91,7999.95,98.28,64.67
28-11-2016,7969.01,8053.26,7921.97,8038.01,131.29,-69
25-11-2016,7850.12,7966.77,7838.72,7940.51,128.05,-90.39
24-11-2016,7853.73,7860.5,7800.85,7836.3,59.65,17.43
23-11-2016,7838.8,7872.49,7789.11,7854.83,83.38,-16.03
22-11-2016,7754.82,7860.56,7737.76,7826.78,122.8,-71.96
21-11-2016,7867.92,7895.91,7728.61,7739.45,167.3,128.47
18-11-2016,7929.94,7930.9,7829.46,7848.74,101.44,81.2
17-11-2016,7874.14,7959.52,7819.97,7925.13,139.55,-50.99
16-11-2016,8006.18,8053.44,7850.92,7899.3,202.52,106.88
15-11-2016,8193.56,8193.56,7939.87,7973.21,253.69,220.35
11-11-2016,8385.73,8397.12,8164.99,8192.65,232.13,193.08
10-11-2016,8491.21,8537.09,8406.59,8467.15,130.5,24.06
09-11-2016,8243.8,8460.7,8103.65,8408.73,357.05,-164.93
08-11-2016,8604.93,8632.84,8522.8,8590.18,110.04,14.75
07-11-2016,8578.84,8674.02,8500.57,8605.44,173.45,-26.6
04-11-2016,8576.83,8682.22,8476.77,8507.36,205.45,69.47
03-11-2016,8395.16,8446.12,8344.96,8389.4,101.16,5.76
02-11-2016,8400.94,8415.81,8346.34,8378.44,69.47,22.5
01-11-2016,8511.88,8521.36,8425.2,8445.74,96.16,66.14
30-10-2016,8547.5,8557.86,8496.38,8510.52,61.48,36.98
28-10-2016,8537.75,8537.75,8446.42,8514.96,91.33,22.79
27-10-2016,8461.86,8504.76,8424.56,8487.66,80.2,-25.8
26-10-2016,8475.62,8494.78,8353.6,8441.45,141.18,34.17
25-10-2016,8530.46,8536.61,8435.27,8450.73,101.34,79.73
24-10-2016,8544.37,8546.19,8501.2,8521.29,44.99,23.08
21-10-2016,8487.52,8517.04,8463.8,8508.37,53.24,-20.85
20-10-2016,8498.79,8533.56,8453.45,8472.69,80.11,26.1
19-10-2016,8582.97,8584.76,8463.38,8481.51,121.38,101.46
18-10-2016,8481.62,8587.85,8462.96,8575.07,124.89,-93.45
17-10-2016,8476.93,8483.65,8423.92,8448.8,59.73,28.13
14-10-2016,8458.73,8479.98,8420.46,8458.22,59.52,0.51
13-10-2016,8549.84,8550.14,8406.38,8448.29,143.76,101.55
10-10-2016,8571.33,8611.7,8531.88,8539.82,79.82,31.51
07-10-2016,8547.65,8591.32,8499.24,8537.01,92.08,10.64
06-10-2016,8605.4,8618.49,8501.15,8542.82,117.34,62.58
05-10-2016,8560.18,8601.21,8539.02,8572.73,62.19,-12.55
04-10-2016,8560.08,8593.05,8536.04,8547.93,57.01,12.15
03-10-2016,8477.75,8564.13,8465.09,8540.23,99.04,-62.48
30-09-2016,8476.12,8498.7,8428.43,8461.02,70.27,15.1
29-09-2016,8639.95,8660.59,8393.86,8472.8,266.73,167.15
28-09-2016,8606.54,8655.68,8597.13,8605.71,58.55,0.83
27-09-2016,8649.42,8661.09,8579.19,8600.83,81.9,48.59
26-09-2016,8721.71,8730.1,8614.48,8625.68,115.62,96.03
23-09-2016,8769.14,8801.02,8716.5,8745.79,84.52,23.35
22-09-2016,8775.25,8820.69,8733.03,8775.33,87.66,-0.08
21-09-2016,8788.55,8828.61,8728.31,8738.95,100.3,49.6
20-09-2016,8871.8,8875.57,8769.75,8790.2,105.82,81.6
19-09-2016,8913.28,8929.12,8827.06,8836.48,102.06,76.8
16-09-2016,8768.7,8918.65,8768.7,8874.61,149.95,-105.91
15-09-2016,8714.88,8816.83,8714.69,8766.43,102.14,-51.55
14-09-2016,8685.26,8725,8683.4,8708.97,41.6,-23.71
12-09-2016,8842.79,8842.79,8696.15,8702.92,146.64,139.87
09-09-2016,9021.62,9022.24,8867.14,8871.76,155.1,149.86
08-09-2016,8944.24,9043.78,8943.85,9030.69,99.93,-86.45
07-09-2016,8958.12,8988.56,8939.99,8941.05,48.57,17.07
06-09-2016,8870.83,8960.69,8870.73,8944.65,89.96,-73.82
02-09-2016,8873.61,8875.89,8833.09,8858.35,42.8,15.26
01-09-2016,8828.03,8887.06,8821.64,8840.8,65.42,-12.77
31-08-2016,8828.14,8845.95,8792.52,8822.47,53.43,5.67
30-08-2016,8691.63,8824.2,8691.52,8809.44,132.68,-117.81
29-08-2016,8721.31,8725.16,8649.67,8686.83,75.49,34.48
26-08-2016,8720.1,8752.55,8681.32,8706.38,71.23,13.72
25-08-2016,8713,8770.63,8700.85,8716.13,69.78,-3.13
24-08-2016,8670.02,8707.03,8651.69,8689.36,55.34,-19.34
23-08-2016,8759.8,8770.82,8666.49,8681.33,104.33,78.47
22-08-2016,8710.49,8767.67,8710.18,8753.29,57.49,-42.8
19-08-2016,8705.48,8729.83,8680.9,8699.29,48.93,6.19
18-08-2016,8732.58,8756.54,8686.43,8699.56,70.11,33.02
17-08-2016,8738.24,8775.96,8694.54,8709.59,81.42,28.65
16-08-2016,8758.78,8819.6,8720.04,8736.52,99.56,22.26
12-08-2016,8661.67,8796.04,8661.67,8740.5,134.37,-78.83
11-08-2016,8591.9,8707.15,8563.37,8687.09,143.78,-95.19
10-08-2016,8647.69,8651.06,8544.57,8563.68,106.49,84.01
09-08-2016,8748.56,8748.63,8583.52,8652.76,165.11,95.8
08-08-2016,8686.86,8730.79,8674.17,8703.52,56.62,-16.66
05-08-2016,8665.74,8732.87,8647.24,8656.46,85.63,9.28
04-08-2016,8673.33,8708.94,8609.64,8635.3,99.3,38.03
03-08-2016,8827.12,8833.68,8622.45,8645.53,211.23,181.59
02-08-2016,8690.1,8874.67,8690.1,8825.67,184.57,-135.57
01-08-2016,8750.38,8797.19,8650.29,8680.05,146.9,70.33
29-07-2016,8739.37,8787.08,8708.32,8725.38,78.76,13.99
28-07-2016,8634.94,8767.13,8629,8741.36,138.13,-106.42
27-07-2016,8670.32,8698.35,8588.6,8612.55,109.75,57.77
26-07-2016,8701.72,8712.01,8637.92,8656.57,74.09,45.15
25-07-2016,8635.47,8694.12,8625.01,8683.75,69.11,-48.28
22-07-2016,8638.22,8723.5,8563.31,8627.21,160.19,11.01
21-07-2016,8657.67,8662.23,8549.46,8616.39,112.77,41.28
20-07-2016,8564.87,8620.41,8549.81,8602.93,70.6,-38.06
19-07-2016,8583.78,8584.38,8493.85,8538.39,90.53,45.39
18-07-2016,8630.56,8654.62,8575.97,8591.55,78.65,39.01
15-07-2016,8639.84,8703.72,8598.39,8618.99,105.33,20.85
14-07-2016,8584.15,8658.8,8558.52,8616.83,100.28,-32.68
13-07-2016,8609.14,8617.7,8543.55,8580.37,74.15,28.77
12-07-2016,8629.52,8677.25,8569.18,8587.62,108.07,41.9
11-07-2016,8582.19,8672.73,8579.32,8629.01,93.41,-46.82
08-07-2016,8574.39,8585.1,8496.51,8543.91,88.59,30.48
07-07-2016,8496.76,8594.77,8496.76,8563.35,98.01,-66.59
05-07-2016,8542.93,8542.94,8460.12,8485.05,82.82,57.88
04-07-2016,8684.77,8686.31,8479.54,8495.59,206.77,189.18
01-07-2016,8457.28,8667.44,8439.08,8608.95,228.36,-151.67
30-06-2016,8428.92,8491.04,8413.52,8452.76,77.52,-23.84
29-06-2016,8413.96,8437.04,8346.76,8378.07,90.28,35.89
28-06-2016,8238.5,8399.23,8238.49,8390.06,160.74,-151.56
27-06-2016,8181.16,8280.28,8162.78,8245.38,117.5,-64.22
24-06-2016,8129.24,8168.08,8047.18,8143.92,120.9,-14.68
23-06-2016,8203.12,8279.74,8197.89,8252.44,81.85,-49.32
22-06-2016,8223.26,8255.13,8171.72,8199.3,83.41,23.96
21-06-2016,8245.53,8265.77,8212.14,8246.05,53.63,-0.52
20-06-2016,8260.53,8287.66,8185.24,8253.32,102.42,7.21
17-06-2016,8204.91,8270.88,8204.91,8258.06,65.97,-53.15
16-06-2016,8238.1,8239.01,8129.51,8198.6,109.5,39.5
15-06-2016,8159.37,8246.55,8157,8238.7,89.55,-79.33
14-06-2016,8161.75,8174.95,8119.49,8162.24,55.46,-0.49
13-06-2016,8127.59,8173.19,8073.01,8137.1,100.18,-9.51
10-06-2016,8177.25,8250.86,8139.67,8155.12,111.19,22.13
09-06-2016,8303.83,8318.15,8171.02,8181.95,147.13,121.88
08-06-2016,8311.49,8340.99,8276.71,8315.35,64.28,-3.86
07-06-2016,8221.41,8326.92,8206.79,8305.2,120.13,-83.79
06-06-2016,8203.69,8212.01,8169.49,8194.38,42.52,9.31
03-06-2016,8219.11,8242.49,8166.41,8193.23,76.08,25.88
02-06-2016,8187.82,8202.86,8097.05,8188.44,105.81,-0.62
01-06-2016,8060.48,8186.14,8060.48,8173.36,125.66,-112.88
31-05-2016,8148.32,8174.37,8016.59,8045.03,157.78,103.29
30-05-2016,8103.35,8165.05,8100.39,8143.18,64.66,-39.83
27-05-2016,8161.37,8189.51,8101.25,8147.25,88.26,14.12
26-05-2016,8047.44,8168.44,8017.98,8148.23,150.46,-100.79
25-05-2016,7922.41,8061.41,7921.31,8049.32,140.1,-126.91
24-05-2016,7903.23,7927.28,7863.74,7900.68,63.54,2.55
23-05-2016,7903.79,7983.29,7811.17,7886.15,172.12,17.64
20-05-2016,7734.68,7798.45,7666.61,7722.48,131.84,12.2
19-05-2016,7845.87,7846.22,7695.62,7707.83,150.6,138.04
18-05-2016,7810.41,7857.43,7759.95,7844.53,97.48,-34.12
17-05-2016,7856.55,7885.71,7816.57,7839.78,69.14,16.77
16-05-2016,7739.07,7859.06,7680.06,7852.01,179,-112.94
13-05-2016,7746.33,7757.21,7676.88,7730.1,80.33,16.23
12-05-2016,7722.01,7764.84,7685.93,7737.96,78.91,-15.95
11-05-2016,7720.85,7730.66,7650.27,7712.51,80.39,8.34
10-05-2016,7710.4,7755.71,7707.85,7739.12,47.86,-28.72
09-05-2016,7671.98,7758.48,7654.32,7707.68,104.16,-35.7
06-05-2016,7565.22,7653.25,7477.68,7619.98,175.57,-54.76
05-05-2016,7549.1,7646.47,7528.31,7605.84,118.16,-56.74
04-05-2016,7623.2,7641.52,7515.5,7543.14,126.02,80.06
03-05-2016,7720.82,7743.11,7595.04,7619.39,148.07,101.43
02-05-2016,7696.27,7709.37,7641.38,7698.93,67.99,-2.66
29-04-2016,7696.8,7731.3,7629.66,7697.38,101.64,-0.58
28-04-2016,7818.21,7825.59,7670.39,7689.44,155.2,128.77
27-04-2016,7767.31,7851.85,7752.37,7842.07,99.48,-74.76
26-04-2016,7632.24,7779.23,7605.66,7763.26,173.57,-131.02
25-04-2016,7767.04,7767.04,7679.86,7704.05,87.18,62.99
22-04-2016,7820.42,7851.39,7753.16,7767.15,98.23,53.27
21-04-2016,7903.51,7925.08,7796.62,7828.38,128.46,75.13
20-04-2016,7893.95,7947.74,7863.56,7893.53,84.18,0.42
18-04-2016,7848.88,7922.34,7837.14,7904.46,85.2,-55.58
13-04-2016,7703.55,7838.62,7703.55,7820.48,135.07,-116.93
12-04-2016,7656.72,7692.45,7636.34,7677.6,56.11,-20.88
11-04-2016,7610.4,7670.26,7514.59,7655.28,155.67,-44.88
08-04-2016,7585.89,7612.97,7571.73,7603.15,41.24,-17.26
07-04-2016,7697.98,7697.98,7565.77,7576.77,132.21,121.21
06-04-2016,7641.49,7685.8,7639.89,7666.2,45.91,-24.71
05-04-2016,7719.23,7719.23,7629.74,7648.24,89.49,70.99
04-04-2016,7686.9,7764.95,7669.22,7740.4,95.73,-53.5
01-04-2016,7686.2,7779.84,7668.04,7770.02,111.8,-83.82
31-03-2016,7645.95,7729.35,7619.58,7692.32,109.77,-46.37
30-03-2016,7538.79,7667.19,7535.37,7648.39,131.82,-109.6
29-03-2016,7549.66,7616.94,7511.07,7522.51,105.87,27.15
28-03-2016,7637.64,7669.33,7542.22,7551.98,127.11,85.66
23-03-2016,7628.65,7629.07,7557.23,7614.27,71.84,14.38
22-03-2016,7719.19,7719.19,7573.05,7616.74,146.14,102.45
21-03-2016,7606.45,7734.31,7605.58,7707.31,128.73,-100.86
18-03-2016,7551.71,7592.95,7499.97,7582.21,92.98,-30.5
17-03-2016,7531.79,7557.77,7509.93,7537.13,47.84,-5.34
16-03-2016,7444.17,7511.33,7426.47,7501.01,84.86,-56.84
15-03-2016,7569.81,7581.33,7420.02,7440.49,161.31,129.32
14-03-2016,7520.45,7590.86,7520.45,7557.1,70.41,-36.65
11-03-2016,7404.76,7524.5,7402.45,7504.96,122.05,-100.2
10-03-2016,7482.8,7499.08,7361.38,7413.28,137.7,69.52
09-03-2016,7439.71,7486.1,7379.82,7475.71,106.28,-36
08-03-2016,7437.38,7545.92,7431.84,7476.53,114.08,-39.15
07-03-2016,7697.98,7697.98,7565.77,7576.77,132.21,121.21
04-03-2016,7508.53,7508.61,7419.78,7447.57,88.83,60.96
03-03-2016,7486.1,7526.83,7424.81,7439.61,102.02,46.49
02-03-2016,7502.97,7597.19,7444.36,7454.57,152.83,48.4
01-03-2016,7213.28,7489.36,7182.04,7462.96,307.32,-249.68
29-02-2016,7137.14,7201.14,6782.15,7114.45,418.99,22.69
26-02-2016,7068.87,7128.09,7035.71,7107.2,92.38,-38.33
25-02-2016,7008.6,7084.53,7003.1,7032.43,81.43,-23.83
24-02-2016,7136.28,7138.26,7009.14,7039.9,129.12,96.38
23-02-2016,7251.53,7251.62,7114.94,7130.36,136.68,121.17
22-02-2016,7207.18,7252.47,7114.83,7240.74,137.64,-33.56
19-02-2016,7202.92,7211.1,7139.91,7206.4,71.19,-3.48
18-02-2016,7120.86,7209.47,7120.71,7197.25,88.76,-76.39
17-02-2016,7032.76,7114.13,6901.61,7089.79,212.52,-57.03
16-02-2016,7187.4,7199.79,7005.51,7031.39,194.28,156.01
15-02-2016,7117.2,7208.99,7115.35,7175.07,93.64,-57.87
12-02-2016,7083.5,7125.23,7020.39,7091.55,104.84,-8.05
11-02-2016,7284.89,7292.35,7047.81,7064.23,244.54,220.66
10-02-2016,7397.13,7399.07,7265.9,7284.97,133.17,112.16
09-02-2016,7442.5,7442.5,7362.61,7386.45,79.89,56.05
08-02-2016,7561.83,7573.21,7428.9,7450.1,144.31,111.73
05-02-2016,7497.36,7564.28,7482.87,7544.21,81.41,-46.85
04-02-2016,7474.54,7529.2,7444.75,7473.04,84.45,1.5
03-02-2016,7447.76,7496.59,7416.98,7455.55,79.61,-7.79
02-02-2016,7523.28,7544.15,7453.84,7478.31,90.31,44.97
01-02-2016,7440.18,7518.82,7404.85,7511.1,113.97,-70.92
29-01-2016,7408.51,7464.01,7406.46,7438.52,57.55,-30.01
28-01-2016,7282.81,7406.5,7246.09,7365.66,160.41,-82.85
27-01-2016,7270.28,7287.42,7223.42,7257.03,64,13.25
25-01-2016,7212.14,7306.98,7212.14,7253.39,94.84,-41.25
22-01-2016,7232.22,7299.46,7199.06,7245.53,100.4,-13.31
21-01-2016,7350.66,7353.06,7195.48,7208.14,157.58,142.52
20-01-2016,7392.35,7392.35,7235.02,7310.87,157.33,81.48
19-01-2016,7403.18,7450.82,7384.57,7413.52,66.25,-10.34
18-01-2016,7437.45,7468.24,7377.31,7390.01,90.93,47.44
15-01-2016,7598.46,7602.49,7433.39,7448.28,169.1,150.18
14-01-2016,7531.87,7618.81,7486.96,7584.75,131.85,-52.88
